Person ID;Date Source Text;Date Start;Start Uncertain;Date End;End Uncertain;Note Ref;Praenomen;Nomen;RE;Filiation;Cognomen;Other Names;Original Name Text;Review Later;
0;134;134;0;134;0;244;C.;Aburius;cf. 1;;Geminus;;C. Aburius Geminus;
0;132;132;0;132;0;250;M.;Aburius;cf. 2;;Geminus;;M. Aburius Geminus;
0;43;43;0;43;0;486;P.;Accoleius;1;;Lariscolus;;P. Accoleius Lariscolus (1);
0;130;130;0;130;0;255;M.;Acilius;13;;;;M. Acilius (13);
0;49;49;0;49;0;442,494;M'.;Acilius;cf. 14;;(Glabrio?);;M'. Acilius (Glabrio?) (cf. 14);
0;211-208;211;0;208;0;111;-.;Aelius;?;;;;Aelius;1
0;209-208;209;0;208;0;75;C.;Aelius;?;;;;C. Aelius;1
0;169-158;169;0;158;0;176;-.;(Aelius);not in RE;;Paetus;;(Aelius) Paetus;
0;138;138;0;138;0;233;P.;Aelius;102;;Paetus;;P. (Aelius) Paetus (102);
0;44;44;0;44;0;480;L.;Aemilius;37;;Buca;;L. Aemilius Buca (37);
0;114-113;114;0;113;0;291;M'.;Aemilius;cf. 62;;Lepidus;;M'. Aemilius Lepidus;
0;92;92;0;92;0;336;C.;Allius;2;;Bala;;C. Allius Bala (2);
0;146;146;0;146;0;219;C.;Antestius;10;;;;C. Antestius (10);
0;136;136;0;136;0;238;L.;Antestius;33;;Gragulus;;L. Antestius Gragulus (33);
0;47;47;0;47;0;455;C.;Antius;13;;Restio;;C. Antius Restio (13);
0;74;74;0;74;0;401;M'.;Aquillius;9;;;;M'. Aquillius M'.f.M'.n. (9);
0;43-42;43;0;42;0;499;M.;Aquinus;5, cf. 2;;;;M. Aquinus (5);
0;41;41;0;41;0;513;M.;Arrius;34;;Secundus;;M. Arrius Secundus (34);
0;141;141;0;141;0;225;L.;Atilius;44;;Nomentanus;;L. Atilius Nomentanus (44);
0;155;155;0;155;0;199;-.;(Atilius);57;;Saranus;;(Atilius) Saranus (57);
0;148;148;0;148;0;214;M.;Atilius;67;;Saranus;;M. Atilius Saranus (67);
0;140;140;0;140;0;227;M.;Aufidius;1;;Rusticus;;M. Aufidius Rusticus (1);
0;105;105;0;105;0;314;L.;Aurelius;100, 101;;Cotta;;L. Aurelius Cotta (100 and 101);
0;139;139;0;139;0;229;M.;Aurelius;105;;Cotta;;M. Aurelius Cotta (105);
0;118;118;0;118;0;282;M.;Aurelius;cf. 215, 216;;Scaurus;;M. Aurelius Scaurus;
0;189-180;189;0;180;0;146;L.;Autronius;1, 2;;;;L. Autronius (1-2);
0;71;71;0;71;0;400;L.;Axius;7;;Naso;;L. Axius L.f. Naso (7);
0;194-190;194;0;190;0;133;-.;Baebius;42, 43?;;Tampilus;;(Baebius) Tampilus (42-43?);1
0;137;137;0;137;0;236;M.;Baebius;not in RE;;Tampilus;;M. Baebius Q.f. Tampilus;
0;194-190;194;0;190;0;132;-.;Caecilius;?;;Metellus;;(Caecilius) Metellus;1
0;125;125;0;125;0;269;C.;Caecilius;84;;Metellus;Caprarius;C. Caecilius Q.f.Q.n. Metellus Caprarius (84);
0;117-116;117;0;116;0;284;Q.;Caecillus;95;;Metellus;Nepos;Q. Caecillus Q.f.Q.n. Metellus Nepos (95);
0;112-111;112;0;111;0;298;L.;Caesius;4;;;;L. Caesius (4);
0;117-116;117;0;116;0;284;M.;Calidius;3;;;;M. Calidius (3);
0;189-180;189;0;180;0;153;Cn.;Calpurnius;11;;;;Cn. Calpurnius (11);
0;133;133;0;133;0;247;P.;Calpurnius;17;;;;P. Calpurnius (17);
0;46;46;0;46;0;464;T.;Carisius;2;;;;T. Carisius (2);
0;102;102;0;102;0;321;L.;Cassius;32;;Caeicianus;;L. Cassius Caeicianus (32);
0;115-114;115;0;114;0;289;M.;Cipius;2;;;;M. Cipius M.f. (2);
0;42;42;0;42;0;494;P.;Clodius;10;;;;P. Clodius M.f. (10);
0;98;98;0;98;0;332;T.;Cloelius (Cloulius);cf. 5;;;;T. Cloelius (Cloulius) (see 5);
0;169-158;169;0;158;0;180;-.;(Cluvius);cf. 14;;Saxula;;(Cluvius) Saxula;
0;104;104;0;104;0;349;C.;Coelius;12, 13;;Caldus;;C. Coelius C.f.C.n. Caldus (12 and 13);
0;57;57;0;57;0;424;C.;Considius;12;;Nonianus;;C. Considius Nonianus (12);
0;46;46;0;46;0;465;C.;Considius;14;;Paetus;;C. Considius Paetus (14);
0;112-111;112;0;111;0;296;Cn.;Cornelius;75;;Blasio;;Cn. Cornelius Blasio (75);
0;169-158;169;0;158;0;189;P.;Cornelius;cf. 76;;Blasio;;P. Cornelius Blasio (cf. 76);
0;115-114;115;0;114;0;288;-.;(Cornelius);97?;;Cetegus;;(Cornelius) Cetegus (97?);
0;169-158;169;0;158;0;178;(L).;(Cornelius);103, 105;;Cinna;;(L. Cornelius) Cinna (103 and 105);
0;100;100;0;100;0;329;P.;Cornelius;230;;Lentulus;;P. Cornelius Lentulus Marcelli f. (230);
0;43-42;43;0;42;0;500;L.;Cornelius;239;;Lentulus;Spinther;L. Cornelius Lentulus Spinther (239);
0;118-107;118;0;107;0;310;Cn.;Cornelius;cf. 373;;Sisenna;;Cn. Cornelius L.f. Sisenna (cf. 373);
0;56;56;0;56;0;426;Faustus.;Cornelius;377;;Sulla;;Faustus Cornelius Sulla (377);
0;151;151;0;151;0;205;P.;Cornelius;cf. 384?;;Sulla;;P. Cornelius Sulla;1
0;118;118;0;118;0;282;L.;Cosconius;6;;;;L. Cosconius (6);
0;44;44;0;44;0;480;C.;Cossutius;4;;Maridianus;;C. Cossutius Maridianus (4);
0;74;74;0;74;0;395;L.;Cossutius;6;;Sabula;;L. Cossutius C.f. Sabula (6);
0;72;72;0;72;0;399;Q.;Crepereius;8;;Rocus;;Q. Crepereius Rocus (8);
0;82;82;0;82;0;360;P.;Crepusius;1;;;;P. Crepusius (1);
0;147;147;0;147;0;218;L.;Cupiennius;3;;;;L. Cupiennius (3);
0;142;142;0;142;0;223;C.;Curiatius;10;;Trigeminus;;C. Curiatius Trigeminus (10);
0;135;135;0;135;0;240;C.;Curiatius;11;;Trigeminus;filius;C. Curiatius Trigeminus filius (11);
0;116-115;116;0;115;0;285;Q.;Curtius;11;;;;Q. Curtius (11);
0;150;150;0;150;0;207;-.;Decimius;9;;Flavus;;(Decimius) Flavus;
0;128;128;0;128;0;261;Cn.;Domitius;cf. 20, Supb.3.349;;;;Cn. Domitius (cf. 20, Supb.3.349);
0;39;39;0;39;0;532;Cn.;Domitius;43 cf. 11, Supb.3.394;;Calvinus;;Cn. Domitius M.f.M.n. Calvinus (43 cf. 11, Supb.3.394);
0;75;75;0;75;0;391;C.;Egnatius;27;;Maximus;;C. Egnatius Cn.f.Cn.n. Maximus (27);
0;97;97;0;97;0;333;C.;Egnatuleius;1;;;;C. Egnatuleius C.f. (1);
0;47-44;47;0;44;0;461,478;-.;Eppius;1;;;;Eppius (1);
0;102;102;0;102;0;322;C.;Fabius;15, cf. 82;;Hadrianus;;C. Fabius C.f. Hadrianus;
0;82-81;82;0;81;0;366;L.;Fabius;84;;Hispaniensis;;L. Fabius L.f. Hispaniensis;
0;126;126;0;126;0;268;N.;Fabius;125;;Pictor;;N. Fabius Pictor (125);
0;132;132;0;132;0;251;M.;Fabrinius;1;;;;M. Fabrinius (1);
0;86;86;0;86;0;351;M.;Fannius;14;;;;M. Fannius C.f. (14).;
0;75;75;0;75;0;392;L.;Farsuleius;1;;Mensor;;L. Farsuleius Mensor (1);
0;109-108;109;0;108;0;302;L.;Flaminius;6;;C[h]ilo;;L. Flaminius C[h]ilo (6);
0;114-113;114;0;113;0;290;C.;Fonteius;6, ?2;;;;C. Fonteius (6 and ?2);
0;108 or 107;108;1;108;1;307;M'.;Fonteius;8, ?2;;;;M'. Fonteius (8 and ?2);
0;85;85;0;85;0;353;M'.;Fonteius;9;;;;M'. Fonteius C.f. (9);
0;55;55;0;55;0;429;P.;Fonteius;25;;Capito;;P. Fonteius P.f. Capito (25);
0;70;70;0;70;0;403;Q.;Fufius;10;;Calenus;;Q. Fufius Q.f.C.n. Calenus;
0;117-116;117;0;116;0;284;Cn.;Fulvius;14;;;;Cn. Fulvius (14);
0;189-180;189;0;180;0;151;S.;Furius;30;;;;S. Furius (30);
0;63;63;0;63;0;414;L.;Furius;39;;Brocchus;;L. Furius Cn.f. Brocchus (39);
0;84;84;0;84;0;356;P.;Furius;57;;Crassipes;;P. Furius Crassipes (57);
0;119;119;0;119;0;281;M.;Furius;79;;Philus;;M. Furius L.f. Philus (79);
0;169-158;169;0;158;0;187;-.;Furius;not in RE;;Purpurio;;(Furius) Purpurio;
0;179-170;179;0;170;0;155;-.;Furius;not in RE;;Purpurio;;(Furius) Purpurio;
0;86;86;0;86;0;350A;-.;Gargonius;4;;;;Gar[gonius] (4);
0;138;138;0;138;0;232;Cn.;Gellius;4;;;;Cn. Gellius (4);
0;68;68;0;68;0;407;C.;Hosidius;4;;Geta.;;C. Hosidius C.f. Geta. (4);
0;105;105;0;105;0;315;L.;H[ostilius];cf. 26;;Tub[ulus];;L. H[ositlius] Tub[ulus];
0;149;149;0;149;0;209;L.;Itei[us] or Itei[lius];Itius 1;;;;L. Itei[us] or Itei[lius] (L. Itius);
0;101;101;0;101;0;323;L.;Iulius;30;;;;L. Iulius (30);
0;85;85;0;85;0;352;L.;Iulius;126;;Bursio;;L. Iulius Bursio (126);
0;149;149;0;149;0;210;C.;lunius;14;;;;C. lunius (14);
0;91;91;0;91;0;337;D.;Iunius;162;;Silanus;;D. Iunius L.f. Silanus (162);
0;116-115;116;0;115;0;285;M.;lunius;172;;Silanus;;M. lunius Silanus (172);
0;83;83;0;83;0;358;-.;Iuventius;not in RE;;Laterensis;;(Iuventius) Laterensis;
0;179-170;179;0;170;0;161;-.;(Iuventius);25;;Thalna;;(Iuventius) Thalna (25);
0;154;154;0;154;0;202;C.;(Iuventius);28;;Thalna;;C. (Iuventius) Thalna (28);
0;47-46;47;0;46;0;460;P.;Licinius;65, 75;;Crassus;Iunianus Damasippus;P. Licinius P.f. Crassus Iunianus Damasippus (65 and 75);
0;169-158;169;0;158;0;186;(L).;(Licinius);120;;Murena;;(L. Licinius) Murena (120);
0;47;47;0;47;0;454;A.;Licinius;132;;Nerva;;A. Licinius;
0;113-112;113;0;112;0;292;P.;Licinius;135, 136;;Nerva;;P. Licinius Nerva (135 and 136);
0;84;84;0;84;0;355;L.;Livius;31;;Salinator;;L. Livius Salinator;
0;45;45;0;45;0;473;(L).;(Lollius);20;;Palicanus;;(L. Lollius) Palicanus (20);
0;101;101;0;101;0;324;M.;Lucilius;31;;Rufus;;M. Lucilius Rufus (31);
0;136;136;0;136;0;237;Cn.;Lucretius;32;;Trio;;Cn. Lucretius Trio (32);
0;76;76;0;76;0;390;L.;Lucretius;33;;Trio;;L. Lucretius Trio (33);
0;206-200;206;0;200;0;125;Q.;Lutatius;13.2068;;Cerco/Catulus;;Q. L[utatius] C[erco] or C[atulus];
0;194-190;194;0;190;0;138;P.;Maenius;12;;;;P. Maenius (12);
0;132;132;0;132;0;249;P.;Maenius;18;;Antias;or Ant[iaticus];P. Maenius M.f. Ant[ias] or Ant[iaticus] (18);
0;153;153;0;153;0;203;C.;Maianius;1;;;;C. Maianius (1);
0;189-180;189;0;180;0;149;L.;Mamilius;2;;;;L. Mamilius (2);
0;82;82;0;82;0;360,362;C.;Mamilius;8;;Limetanus.;;C. Mamilius Limetanus (8).;
0;80;80;0;80;0;381;A.;Manlius;13, 70;;;;A. Manlius A.f. (13 and 70);
0;118-107;118;0;107;0;309;A.;Manlius;63;;Ser[gianus?];;A. Manlius Q.f. Ser[gianus?] (63);
0;134;134;0;134;0;245;M.;Marcius;22;;;;M. Marcius M'.f. (22);
0;118-117;118;0;117;0;283;Q.;Marcius;30;;;;Q. Marcius (30);
0;82;82;0;82;0;360;L.;Marcius;47;;Censorinus;;L. Marcius Censorinus (47);
0;148;148;0;148;0;215;Q.;Marcius;70;;Libo;;Q. Marcius Libo (70);
0;113-112;113;0;112;0;293;L.;Marcius;77, cf. 74;;Philippus;;L. Marcius L.f.L.n. Philippus (77);
0;129;129;0;129;0;259;Q.;(Marcius);82;;Philippus;;Q. (Marcius) Philippus (82);
0;189-180;189;0;180;0;148;Q.;Marius;26;;;;Q. Marius (26);
0;81;81;0;81;0;378;C.;Marius;33;;Capito;;C. Marius C.f. Capito (33);
0;179-170;179;0;170;0;162;-.;Matienus ;1;;;;Matienus (1);
0;87;87;0;87;0;349;C.;Memmius;6;;;;C. Memmius L.f. Gal. (6);
0;109-108;109;0;108;0;304;L.;Memmius;12, 13;;;;L. Memmius (12 and 13);
0;109-108;109;0;108;0;304;L.;Memmius;cf. 14;;;;L. Memmius Gal. (cf. 14);
0;133;133;0;133;0;248;L.;Minucius;16;;;;L. Minucius (16);
0;135;135;0;135;0;242;C.;Minucius;31;;Augurinus;;C. Minucius Augurinus (31);
0;134;134;0;134;0;243;Ti.;Minucius;35;;Augurinus;;Ti. Minucius C.f. Augurinus (35);
0;42;42;0;42;0;494;L.;Mussidius;3;;Longus;;L. Mussidius T.f. Longus (3);
0;79;79;0;79;0;382;C.;Naevius;10;;Balbus;;C. Naevius Balbus (10);
0;83;83;0;83;0;357;C.;Norbanus;6, 9a;;;;C. Norbanus (6 and 9a);
0;133;133;0;133;0;246;C.;Numitorius;1;;;;C. Numitorius (1);
0;41;41;0;41;0;514;C.;Numonius;1;;Vaala;;C. Numonius Vaala (1);
0;86;86;0;86;0;350A;-.;Ogulnius ;1;;;;Ogulnius (1);
0;169-158;169;0;158;0;188;;Opimius;1;;;;Opimi(us);1
0;169-158;169;0;158;0;193;-.;(Papirius);75;;Turdus;;(Papirius) Turdus (75);
0;79;79;0;79;0;384;L.;Papius;6;;;;L. Papius (6);
0;45;45;0;45;0;472;L.;Papius;10;;Celsus;;L. Papius Celsus (10);
0;43-42;43;0;42;0;506;-.;Pedanius;2;;Costa;;(Pedanius) Costa (2);
0;43;43;0;43;0;487;-.;Petillius;7;;Capitolinus;;Petillius Capitolinus (7);
0;155;155;0;155;0;200;-.;(Pinarius);14;;Nat[ta];;(Pinarius) Nat[ta] (14);
0;149;149;0;149;0;208;-.;(Pinarius);14;;Natta;;(Pinarius) Natta (14);
0;31;31;0;31;0;546;L.;Pinarius;27;;Scarpus;;L. Pinarius Scarpus (27);
0;55;55;0;55;0;431;A.;Plautius;8;;;;A. Plautius (8);
0;194-190;194;0;190;0;134;L.;Plautius;cf. 19;;Hypsaeus;;L. Pl[autius] H[ypsaeus];
0;47;47;0;47;0;453;L.;Plautius (Plotius);Munatius 26, Plotius 10;;Plancus;;L. Plautius (Plotius) Plancus (Munatius 26; Plotius 10);
0;121;121;0;121;0;278;C.;Plutius;1;;;;C. Plutius (1);
0;118;118;0;118;0;282;L.;Pomponius;5;;;;L. Pomponius Cn.f. (5);
0;?97;97;1;97;1;334;L.;Pomponius;4, 22;;Molo;;L. Pomponius Molo (4 and 22);
0;66;66;0;66;0;410;Q.;Pomponius;23;;Musa;;Q. Pomponius Musa (23);
0;73;73;0;73;0;398;Q.;Pomponius;26;;Rufus;;Q. Pomponius Rufus (26);
0;47-46;47;0;46;0;462;M.;Porcius;not in RE;;Cato;;M. Porcius Cato (not in RE);
0;89;89;0;89;0;343;M.;Porcius;not in RE;;Cato;;M. Porcius Cato (not in RE);
0;125;125;0;125;0;270;M.;Porcius;17;;Laeca;;M. Porcius Laeca (17);
0;110-109;110;0;109;0;301;P.;Porcius;21;;Laeca;;P. Porcius Laeca (21);
0;118;118;0;118;0;282;L.;Porcius;25;;Licinus;;L. Porcius Licinus (25);
0;74;74;0;74;0;394;C.;Postumius;12;;;;C. Postumius (12);
0;81;81;0;81;0;372;A.;Postumius;36;;Albinus;;A. Postumius A.f.S.n. Albinus (36);
0;131;131;0;131;0;252;L.;Postumius;43;;Albinus;;L. Postumius Albinus (43);
0;118;118;0;118;0;282;C.;(Publicius);18;;Malleolus;;C. (Publicius) Malleolus (18);
0;?96;96;1;96;1;335;C.;(Publicius);19;;Malle[olus];;C. (Publicius) Malle[olus] C.f. (19);
0;61;61;0;61;0;418;M.;Pupius;12;;Piso;;M. Pupius Piso (12);
0;189-180;189;0;180;0;152;Sex.;Quinctilius?;3;;;;Sex. Q[uinctilius?] (3);
0;112-111;112;0;111;0;297;Ti.;Q[uinctius?];18;;;;Ti. Q[uinctius?] (18);
0;126;126;0;126;0;267;T.;Q[uinctius];48;;(Flamininus);;T. Q[uinctius] (Flamininus) (48);
0;138;138;0;138;0;231;C.;Renius;1;;;;C. Renius (1);
0;87;87;0;87;0;348;L.;Rubrius;17;;Dossenus;;L. Rubrius Dossenus (17);
0;76;76;0;76;0;389;L.;Rustius;1;;;;L. Rustius (1);
0;169-158;169;0;158;0;175;C.;Sae(nius);not in RE;;;;C. Sae[nius];
0;150;150;0;150;0;206;-.;-;?;;Safra;;Safra;1
0;77;77;0;77;0;388;P.;Satrienus;1;;;;P. Satrienus (1);
0;152;152;0;152;0;204;L.;Saufeius;4;;;;L. Saufeius (4);
0;62;62;0;62;0;417;L.;Scribonius;19;;Libo;;L. Scribonius Libo (19);
0;148;148;0;148;0;216;L.;Sempronius;74;;Pitio;;L. Sempronius Pitio (74);
0;44;44;0;44;0;480;P.;Sepullius;1;;Macer;;P. Sepullius Macer (1);
0;136;136;0;136;0;239;C.;Servilius;14;;;;C. Servilius M.f. (14);
0;57;57;0;57;0;423;C.;Servilius;16;;;;C. Servilius C.f. (16);
0;43-42;43;0;42;0;505;M.;Servilius;19;;;;M. Servilius C.f. (19);
0;100;100;0;100;0;328;P.;Servilius;79;;Rullus;;P. Servilius M.f. Rullus (79);
0;127;127;0;127;0;264;C.;Servilius;13, 91;;Vatia;;C. Servilius Vatia (13 and 91);
0;41;41;0;41;0;515;L.;Servius;6;;Rufus;;L. Servius Rufus (6);
0;49;49;0;49;0;444;Q.;Sicinius;12;;;;Q. Sicinius (12);
0;139;139;0;139;0;230;A.;Spuri[us?] or Spuri[lius?];Spurius 2;;;;A. Spuri[us?] or Spuri[lius?] (Spurius 2);
0;106;106;0;106;0;312;C.;Sulpicius;9;;;;C. Sulpicius C.f. (9);
0;51;51;0;51;0;438;Ser.;Sulpicius;20, cf. 21, 96;;;;Ser. Sulpicius (20);
0;147;147;0;147;0;217;C.;Terentius;56;;Lucanus.;;C. Terentius Lucanus (56).;
0;206-200;206;0;200;0;126;-.;Terentius;cf. 76;;Varro;;(Terentius) Var[ro] (see 76);
